"","ENSEMBL","annotation","count"
"649","ENSG00000022556","Promoter (<=1kb)",1
"650","ENSG00000022567","3' UTR",2
"651","ENSG00000022567","Distal Intergenic",2
"652","ENSG00000022567","Intron",1
"653","ENSG00000022840","Intron",3
"654","ENSG00000022840","Promoter (<=1kb)",2
"655","ENSG00000022976","Promoter (<=1kb)",1
"656","ENSG00000022976","Promoter (2-3kb)",1
"657","ENSG00000023041","Intron",2
"658","ENSG00000023171","Distal Intergenic",1
"659","ENSG00000023171","Intron",4
"660","ENSG00000023171","Promoter (<=1kb)",1
"661","ENSG00000023171","Promoter (2-3kb)",1
"662","ENSG00000023191","Distal Intergenic",1
"663","ENSG00000023191","Downstream (1-2kb)",1
"664","ENSG00000023191","Promoter (<=1kb)",1
"665","ENSG00000023287","Distal Intergenic",4
"666","ENSG00000023287","Intron",1
"667","ENSG00000023330","Distal Intergenic",1
"668","ENSG00000023330","Exon",3
"669","ENSG00000023330","Intron",3
"670","ENSG00000023330","Promoter (<=1kb)",1
"671","ENSG00000023445","Distal Intergenic",1
"672","ENSG00000023516","3' UTR",1
"673","ENSG00000023516","Exon",1
"674","ENSG00000023516","Intron",1
"675","ENSG00000023572","Exon",2
"676","ENSG00000023697","3' UTR",1
"677","ENSG00000023697","Distal Intergenic",1
"678","ENSG00000023697","Intron",1
"679","ENSG00000023734","Distal Intergenic",2
"680","ENSG00000023839","Exon",1
"681","ENSG00000023839","Intron",1
"682","ENSG00000023892","3' UTR",1
"683","ENSG00000023902","Distal Intergenic",1
"684","ENSG00000023909","Distal Intergenic",4
"685","ENSG00000023909","Promoter (<=1kb)",1
"686","ENSG00000024048","Distal Intergenic",1
"687","ENSG00000024048","Intron",3
"688","ENSG00000024422","Exon",1
"689","ENSG00000025039","Intron",1
"690","ENSG00000025156","Distal Intergenic",7
"691","ENSG00000025293","Distal Intergenic",1
"692","ENSG00000025293","Intron",3
"693","ENSG00000025293","Promoter (2-3kb)",1
"694","ENSG00000025423","Distal Intergenic",8
"695","ENSG00000025423","Exon",1
"696","ENSG00000025423","Intron",3
"697","ENSG00000025434","Exon",1
"698","ENSG00000025434","Intron",1
"699","ENSG00000025434","Promoter (<=1kb)",1
"700","ENSG00000025772","Promoter (1-2kb)",1
"701","ENSG00000025796","Distal Intergenic",1
"702","ENSG00000025796","Intron",2
"703","ENSG00000025800","Intron",1
"704","ENSG00000026025","Distal Intergenic",2
"705","ENSG00000026025","Intron",1
"706","ENSG00000026036","Promoter (<=1kb)",2
"707","ENSG00000026036","Promoter (1-2kb)",1
"708","ENSG00000026036","Promoter (2-3kb)",1
"709","ENSG00000026297","Intron",1
"710","ENSG00000026508","3' UTR",3
"711","ENSG00000026508","Distal Intergenic",4
"712","ENSG00000026508","Intron",5
"713","ENSG00000026559","Distal Intergenic",23
"714","ENSG00000026559","Intron",2
"715","ENSG00000026652","Distal Intergenic",1
"716","ENSG00000026652","Intron",3
"717","ENSG00000026751","Distal Intergenic",2
"718","ENSG00000026950","Promoter (<=1kb)",1
"719","ENSG00000027075","Distal Intergenic",10
"720","ENSG00000027075","Intron",5
"721","ENSG00000027644","Exon",2
"722","ENSG00000027697","Distal Intergenic",1
"723","ENSG00000027869","Intron",1
"724","ENSG00000028116","Distal Intergenic",17
"725","ENSG00000028116","Intron",2
"726","ENSG00000028137","Distal Intergenic",2
"727","ENSG00000028137","Intron",1
"728","ENSG00000028137","Promoter (2-3kb)",1
"729","ENSG00000028203","Intron",3
"730","ENSG00000028203","Promoter (1-2kb)",1
"731","ENSG00000028277","Promoter (1-2kb)",1
"732","ENSG00000028310","Intron",1
"733","ENSG00000028310","Promoter (<=1kb)",2
"734","ENSG00000028528","Intron",1
"735","ENSG00000028528","Promoter (<=1kb)",1
"736","ENSG00000028839","Intron",3
"737","ENSG00000029153","Exon",1
"738","ENSG00000029153","Intron",2
"739","ENSG00000029363","Distal Intergenic",1
"740","ENSG00000029363","Intron",2
"741","ENSG00000029363","Promoter (<=1kb)",1
"742","ENSG00000029363","Promoter (2-3kb)",1
"743","ENSG00000029364","Intron",3
"744","ENSG00000029534","3' UTR",1
"745","ENSG00000029534","Distal Intergenic",2
"746","ENSG00000029534","Exon",3
"747","ENSG00000029534","Intron",11
"748","ENSG00000029559","Distal Intergenic",5
"749","ENSG00000029725","Intron",3
"750","ENSG00000029993","3' UTR",1
"751","ENSG00000029993","Distal Intergenic",6
"752","ENSG00000030066","Distal Intergenic",6
"753","ENSG00000030066","Exon",2
"754","ENSG00000030066","Intron",1
"755","ENSG00000030110","Distal Intergenic",1
"756","ENSG00000030304","Distal Intergenic",6
"757","ENSG00000030304","Intron",2
"758","ENSG00000030419","Distal Intergenic",1
"759","ENSG00000030419","Intron",1
"760","ENSG00000030419","Promoter (2-3kb)",1
"761","ENSG00000030582","Exon",1
"762","ENSG00000030582","Promoter (<=1kb)",2
"763","ENSG00000031003","Intron",1
"764","ENSG00000031081","Intron",2
"765","ENSG00000031698","Intron",1
"766","ENSG00000031823","Intron",1
"767","ENSG00000032389","Distal Intergenic",2
"768","ENSG00000032389","Intron",11
"769","ENSG00000032389","Promoter (1-2kb)",1
"770","ENSG00000032444","Distal Intergenic",1
"771","ENSG00000032444","Exon",2
"772","ENSG00000032444","Intron",1
"773","ENSG00000032444","Promoter (1-2kb)",1
"774","ENSG00000032444","Promoter (2-3kb)",2
"775","ENSG00000032742","Exon",1
"776","ENSG00000032742","Promoter (<=1kb)",1
"777","ENSG00000033030","5' UTR",1
"778","ENSG00000033030","Distal Intergenic",2
"779","ENSG00000033030","Intron",1
"780","ENSG00000033030","Promoter (<=1kb)",1
"781","ENSG00000033030","Promoter (2-3kb)",1
"782","ENSG00000033050","Distal Intergenic",1
"783","ENSG00000033050","Promoter (<=1kb)",1
"784","ENSG00000033050","Promoter (1-2kb)",1
"785","ENSG00000033100","Promoter (1-2kb)",1
"786","ENSG00000033122","Distal Intergenic",3
"787","ENSG00000033122","Intron",6
"788","ENSG00000033170","Distal Intergenic",1
"789","ENSG00000033170","Intron",4
"790","ENSG00000033170","Promoter (<=1kb)",1
"791","ENSG00000033327","Distal Intergenic",1
"792","ENSG00000033327","Intron",13
"793","ENSG00000033627","Distal Intergenic",1
"794","ENSG00000033627","Exon",1
"795","ENSG00000033627","Intron",2
"796","ENSG00000033627","Promoter (1-2kb)",1
"797","ENSG00000033800","Distal Intergenic",9
"798","ENSG00000033800","Intron",4
"799","ENSG00000033867","Distal Intergenic",5
"800","ENSG00000033867","Intron",2
"801","ENSG00000033867","Promoter (1-2kb)",1
"802","ENSG00000034053","3' UTR",1
"803","ENSG00000034053","Distal Intergenic",1
"804","ENSG00000034053","Intron",5
"805","ENSG00000034053","Promoter (1-2kb)",2
"806","ENSG00000034152","Distal Intergenic",1
"807","ENSG00000034152","Intron",1
"808","ENSG00000034239","Distal Intergenic",1
"809","ENSG00000034510","Promoter (<=1kb)",1
"810","ENSG00000034533","Intron",1
"811","ENSG00000034677","Distal Intergenic",1
"812","ENSG00000034677","Intron",2
"813","ENSG00000034713","Distal Intergenic",1
"814","ENSG00000034971","Distal Intergenic",1
"815","ENSG00000035115","Promoter (<=1kb)",1
"816","ENSG00000035141","Distal Intergenic",8
"817","ENSG00000035141","Intron",1
"818","ENSG00000035403","Intron",3
"819","ENSG00000035499","Intron",1
"820","ENSG00000035664","Distal Intergenic",1
"821","ENSG00000035664","Intron",3
"822","ENSG00000035687","Exon",1
"823","ENSG00000035862","Distal Intergenic",2
"824","ENSG00000035862","Promoter (1-2kb)",2
"825","ENSG00000035928","Intron",1
"826","ENSG00000035928","Promoter (1-2kb)",1
"827","ENSG00000036054","3' UTR",1
"828","ENSG00000036054","Exon",1
"829","ENSG00000036257","Distal Intergenic",1
"830","ENSG00000036448","Distal Intergenic",5
"831","ENSG00000036448","Exon",2
"832","ENSG00000036448","Intron",7
"833","ENSG00000036448","Promoter (1-2kb)",1
"834","ENSG00000036473","Distal Intergenic",2
"835","ENSG00000036473","Intron",3
"836","ENSG00000036530","3' UTR",1
"837","ENSG00000036530","Exon",2
"838","ENSG00000036530","Intron",2
"839","ENSG00000036549","Intron",6
"840","ENSG00000036549","Promoter (2-3kb)",2
"841","ENSG00000036565","Distal Intergenic",2
"842","ENSG00000036565","Intron",1
"843","ENSG00000037042","3' UTR",1
"844","ENSG00000037042","Distal Intergenic",1
"845","ENSG00000037280","Distal Intergenic",4
"846","ENSG00000037280","Intron",1
"847","ENSG00000037474","Intron",1
"848","ENSG00000037474","Promoter (<=1kb)",1
"849","ENSG00000037637","3' UTR",1
"850","ENSG00000037637","Intron",3
"851","ENSG00000037637","Promoter (<=1kb)",2
"852","ENSG00000037749","Distal Intergenic",1
"853","ENSG00000037757","Promoter (1-2kb)",1
"854","ENSG00000037965","Distal Intergenic",1
"855","ENSG00000038210","Intron",1
"856","ENSG00000038210","Promoter (<=1kb)",1
"857","ENSG00000038219","Promoter (1-2kb)",1
"858","ENSG00000038274","Distal Intergenic",13
"859","ENSG00000038295","Distal Intergenic",2
"860","ENSG00000038295","Intron",1
"861","ENSG00000038358","Promoter (1-2kb)",1
"862","ENSG00000038382","Distal Intergenic",2
"863","ENSG00000038382","Intron",13
"864","ENSG00000038382","Promoter (<=1kb)",3
"865","ENSG00000038382","Promoter (1-2kb)",1
"866","ENSG00000038427","Intron",2
"867","ENSG00000038532","Intron",7
"868","ENSG00000038945","Distal Intergenic",1
"869","ENSG00000039068","3' UTR",1
"870","ENSG00000039068","Distal Intergenic",4
"871","ENSG00000039068","Intron",3
"872","ENSG00000039123","Intron",1
"873","ENSG00000039139","Distal Intergenic",15
"874","ENSG00000039139","Intron",1
"875","ENSG00000039319","Promoter (<=1kb)",1
"876","ENSG00000039523","Distal Intergenic",2
"877","ENSG00000039523","Promoter (<=1kb)",1
"878","ENSG00000039537","Distal Intergenic",1
"879","ENSG00000039537","Intron",2
"880","ENSG00000039560","Distal Intergenic",12
"881","ENSG00000039560","Intron",3
"882","ENSG00000039560","Promoter (<=1kb)",5
"883","ENSG00000039560","Promoter (1-2kb)",2
"884","ENSG00000039600","Distal Intergenic",1
"885","ENSG00000039600","Downstream (2-3kb)",2
"886","ENSG00000039600","Intron",3
"887","ENSG00000039650","Promoter (<=1kb)",1
"888","ENSG00000039650","Promoter (1-2kb)",1
"889","ENSG00000040199","Exon",1
"890","ENSG00000040199","Intron",1
"891","ENSG00000040199","Promoter (<=1kb)",1
"892","ENSG00000040275","Distal Intergenic",3
"893","ENSG00000040275","Promoter (1-2kb)",1
"894","ENSG00000040275","Promoter (2-3kb)",1
"895","ENSG00000040487","5' UTR",2
"896","ENSG00000040487","Distal Intergenic",1
"897","ENSG00000040487","Downstream (<1kb)",1
"898","ENSG00000040487","Exon",1
"899","ENSG00000040487","Intron",4
"900","ENSG00000040487","Promoter (1-2kb)",2
"901","ENSG00000040531","Intron",1
"902","ENSG00000040608","Distal Intergenic",1
"903","ENSG00000040933","Intron",3
"904","ENSG00000041353","Intron",2
"905","ENSG00000041357","Promoter (<=1kb)",1
"906","ENSG00000041515","Distal Intergenic",5
"907","ENSG00000041515","Intron",13
"908","ENSG00000041982","3' UTR",1
"909","ENSG00000041988","Intron",2
"910","ENSG00000042062","Distal Intergenic",5
"911","ENSG00000042062","Intron",5
"912","ENSG00000042088","Intron",1
"913","ENSG00000042286","3' UTR",1
"914","ENSG00000042286","Downstream (1-2kb)",1
"915","ENSG00000042286","Exon",1
"916","ENSG00000042286","Intron",3
"917","ENSG00000042286","Promoter (2-3kb)",2
"918","ENSG00000042304","3' UTR",1
"919","ENSG00000042317","Distal Intergenic",2
"920","ENSG00000042429","Exon",1
"921","ENSG00000042445","Promoter (<=1kb)",1
"922","ENSG00000042493","Intron",2
"923","ENSG00000042493","Promoter (<=1kb)",1
"924","ENSG00000042753","Distal Intergenic",3
"925","ENSG00000042753","Exon",1
"926","ENSG00000042781","Distal Intergenic",2
"927","ENSG00000042781","Intron",1
"928","ENSG00000042813","Intron",1
"929","ENSG00000042832","Intron",1
"930","ENSG00000042980","3' UTR",1
"931","ENSG00000042980","Distal Intergenic",5
"932","ENSG00000042980","Intron",3
"933","ENSG00000043039","Distal Intergenic",4
"934","ENSG00000043039","Intron",2
"935","ENSG00000043039","Promoter (2-3kb)",1
"936","ENSG00000043093","Distal Intergenic",1
"937","ENSG00000043093","Intron",2
"938","ENSG00000043143","Exon",1
"939","ENSG00000043143","Intron",1
"940","ENSG00000043355","Distal Intergenic",1
"941","ENSG00000043355","Promoter (<=1kb)",1
"942","ENSG00000043462","Intron",2
"943","ENSG00000043462","Promoter (<=1kb)",2
"944","ENSG00000043462","Promoter (1-2kb)",1
"945","ENSG00000043514","Intron",4
"946","ENSG00000043514","Promoter (2-3kb)",1
"947","ENSG00000043591","Distal Intergenic",1
"948","ENSG00000044090","Promoter (<=1kb)",2
"949","ENSG00000044115","Distal Intergenic",7
"950","ENSG00000044115","Exon",2
"951","ENSG00000044115","Intron",8
"952","ENSG00000044115","Promoter (1-2kb)",1
"953","ENSG00000044446","Exon",2
"954","ENSG00000044446","Intron",4
"955","ENSG00000044459","Distal Intergenic",1
"956","ENSG00000044459","Intron",1
"957","ENSG00000044459","Promoter (<=1kb)",1
"958","ENSG00000044524","Distal Intergenic",3
"959","ENSG00000044574","Distal Intergenic",1
"960","ENSG00000044574","Intron",2
"961","ENSG00000044574","Promoter (1-2kb)",1
"962","ENSG00000046647","Distal Intergenic",3
"963","ENSG00000046647","Exon",1
"964","ENSG00000046647","Intron",1
"965","ENSG00000046653","Intron",3
"966","ENSG00000046774","Distal Intergenic",4
"967","ENSG00000046889","Exon",1
"968","ENSG00000047056","Intron",1
"969","ENSG00000047188","Distal Intergenic",8
"970","ENSG00000047188","Intron",3
"971","ENSG00000047188","Promoter (<=1kb)",1
"972","ENSG00000047230","Intron",2
"973","ENSG00000047249","Distal Intergenic",5
"974","ENSG00000047249","Intron",3
"975","ENSG00000047365","Distal Intergenic",6
"976","ENSG00000047365","Promoter (<=1kb)",1
"977","ENSG00000047457","Distal Intergenic",4
"978","ENSG00000047578","Downstream (<1kb)",1
"979","ENSG00000047578","Exon",1
"980","ENSG00000047578","Intron",7
"981","ENSG00000047578","Promoter (1-2kb)",1
"982","ENSG00000047579","Distal Intergenic",2
"983","ENSG00000047579","Intron",1
"984","ENSG00000047579","Promoter (<=1kb)",1
"985","ENSG00000047597","Intron",2
"986","ENSG00000047617","Intron",10
"987","ENSG00000047621","Exon",1
"988","ENSG00000047621","Intron",1
"989","ENSG00000047634","5' UTR",1
"990","ENSG00000047634","Distal Intergenic",1
"991","ENSG00000047644","Intron",10
"992","ENSG00000047648","Intron",2
"993","ENSG00000047662","Promoter (1-2kb)",1
"994","ENSG00000047849","Distal Intergenic",1
"995","ENSG00000047849","Intron",4
"996","ENSG00000047849","Promoter (1-2kb)",1
"997","ENSG00000047932","Intron",2
"998","ENSG00000047936","Intron",1
"999","ENSG00000048028","5' UTR",1
"1000","ENSG00000048028","Intron",1
"1001","ENSG00000048052","Intron",6
"1002","ENSG00000048140","Distal Intergenic",1
"1003","ENSG00000048162","Downstream (<1kb)",1
"1004","ENSG00000048162","Promoter (<=1kb)",1
"1005","ENSG00000048342","Distal Intergenic",2
"1006","ENSG00000048342","Exon",1
"1007","ENSG00000048342","Promoter (<=1kb)",1
"1008","ENSG00000048342","Promoter (1-2kb)",1
"1009","ENSG00000048392","Distal Intergenic",1
"1010","ENSG00000048405","Distal Intergenic",1
"1011","ENSG00000048462","Distal Intergenic",1
"1012","ENSG00000048471","Intron",7
"1013","ENSG00000048471","Promoter (2-3kb)",2
"1014","ENSG00000048540","Distal Intergenic",2
"1015","ENSG00000048544","Intron",2
"1016","ENSG00000048545","Distal Intergenic",1
"1017","ENSG00000048545","Intron",4
"1018","ENSG00000048545","Promoter (1-2kb)",1
"1019","ENSG00000048649","3' UTR",1
"1020","ENSG00000048649","Intron",1
"1021","ENSG00000048649","Promoter (2-3kb)",1
"1022","ENSG00000048707","Distal Intergenic",1
"1023","ENSG00000048707","Exon",1
"1024","ENSG00000048707","Intron",9
"1025","ENSG00000048740","Distal Intergenic",1
"1026","ENSG00000048740","Intron",1
"1027","ENSG00000048828","Promoter (<=1kb)",1
"1028","ENSG00000048991","Exon",1
"1029","ENSG00000048991","Intron",1
"1030","ENSG00000049089","Distal Intergenic",1
"1031","ENSG00000049089","Exon",1
"1032","ENSG00000049089","Intron",1
"1033","ENSG00000049130","Distal Intergenic",7
"1034","ENSG00000049130","Promoter (<=1kb)",1
"1035","ENSG00000049167","Intron",1
"1036","ENSG00000049192","Intron",5
"1037","ENSG00000049192","Promoter (<=1kb)",1
"1038","ENSG00000049239","Distal Intergenic",4
"1039","ENSG00000049239","Intron",3
"1040","ENSG00000049239","Promoter (1-2kb)",1
"1041","ENSG00000049239","Promoter (2-3kb)",1
"1042","ENSG00000049247","3' UTR",1
"1043","ENSG00000049247","Intron",5
"1044","ENSG00000049247","Promoter (1-2kb)",1
"1045","ENSG00000049249","Promoter (1-2kb)",1
"1046","ENSG00000049283","Intron",3
"1047","ENSG00000049283","Promoter (<=1kb)",3
"1048","ENSG00000049283","Promoter (1-2kb)",3
"1049","ENSG00000049323","Exon",1
"1050","ENSG00000049323","Intron",14
"1051","ENSG00000049323","Promoter (2-3kb)",1
"1052","ENSG00000049449","Distal Intergenic",7
"1053","ENSG00000049449","Intron",2
"1054","ENSG00000049449","Promoter (<=1kb)",1
"1055","ENSG00000049540","Distal Intergenic",7
"1056","ENSG00000049540","Exon",1
"1057","ENSG00000049541","Distal Intergenic",1
"1058","ENSG00000049541","Intron",1
"1059","ENSG00000049541","Promoter (<=1kb)",1
"1060","ENSG00000049618","Distal Intergenic",15
"1061","ENSG00000049618","Intron",15
"1062","ENSG00000049656","Distal Intergenic",2
"1063","ENSG00000049656","Exon",1
"1064","ENSG00000049656","Intron",4
"1065","ENSG00000049656","Promoter (<=1kb)",1
"1066","ENSG00000049759","Intron",3
"1067","ENSG00000049768","3' UTR",1
"1068","ENSG00000049769","Exon",1
"1069","ENSG00000049769","Promoter (2-3kb)",1
"1070","ENSG00000049860","Distal Intergenic",24
"1071","ENSG00000049860","Exon",1
"1072","ENSG00000049883","Distal Intergenic",1
"1073","ENSG00000050030","Distal Intergenic",2
"1074","ENSG00000050030","Intron",2
"1075","ENSG00000050130","Exon",1
"1076","ENSG00000050165","Distal Intergenic",3
"1077","ENSG00000050165","Intron",2
"1078","ENSG00000050344","Distal Intergenic",6
"1079","ENSG00000050344","Intron",2
"1080","ENSG00000050344","Promoter (2-3kb)",1
"1081","ENSG00000050393","Intron",1
"1082","ENSG00000050393","Promoter (<=1kb)",1
"1083","ENSG00000050405","Intron",3
"1084","ENSG00000050405","Promoter (2-3kb)",1
"1085","ENSG00000050426","Promoter (<=1kb)",1
"1086","ENSG00000050438","Exon",1
"1087","ENSG00000050438","Intron",3
"1088","ENSG00000050438","Promoter (<=1kb)",1
"1089","ENSG00000050438","Promoter (1-2kb)",1
"1090","ENSG00000050555","Distal Intergenic",1
"1091","ENSG00000050555","Intron",1
