"","ENSEMBL","annotation","count"
"601","ENSG00000011198","Intron",1
"602","ENSG00000011198","Promoter (<=1kb)",1
"603","ENSG00000011201","Distal Intergenic",4
"604","ENSG00000011201","Intron",2
"605","ENSG00000011201","Promoter (<=1kb)",1
"606","ENSG00000011243","Promoter (<=1kb)",1
"607","ENSG00000011258","Intron",1
"608","ENSG00000011260","Distal Intergenic",7
"609","ENSG00000011260","Intron",2
"610","ENSG00000011260","Promoter (<=1kb)",1
"611","ENSG00000011275","Intron",4
"612","ENSG00000011275","Promoter (<=1kb)",1
"613","ENSG00000011275","Promoter (1-2kb)",1
"614","ENSG00000011295","3' UTR",1
"615","ENSG00000011295","Exon",1
"616","ENSG00000011304","Promoter (<=1kb)",1
"617","ENSG00000011332","Distal Intergenic",1
"618","ENSG00000011332","Intron",3
"619","ENSG00000011332","Promoter (<=1kb)",2
"620","ENSG00000011332","Promoter (1-2kb)",1
"621","ENSG00000011347","Intron",1
"622","ENSG00000011347","Promoter (<=1kb)",1
"623","ENSG00000011376","Promoter (<=1kb)",1
"624","ENSG00000011405","Distal Intergenic",1
"625","ENSG00000011405","Intron",1
"626","ENSG00000011405","Promoter (<=1kb)",1
"627","ENSG00000011422","Promoter (<=1kb)",1
"628","ENSG00000011426","Promoter (<=1kb)",1
"629","ENSG00000011451","Promoter (<=1kb)",1
"630","ENSG00000011454","Intron",2
"631","ENSG00000011454","Promoter (<=1kb)",1
"632","ENSG00000011465","Distal Intergenic",12
"633","ENSG00000011465","Exon",1
"634","ENSG00000011465","Promoter (<=1kb)",1
"635","ENSG00000011478","Downstream (2-3kb)",1
"636","ENSG00000011478","Promoter (<=1kb)",1
"637","ENSG00000011485","Distal Intergenic",1
"638","ENSG00000011485","Intron",1
"639","ENSG00000011485","Promoter (<=1kb)",1
"640","ENSG00000011485","Promoter (2-3kb)",1
"641","ENSG00000011523","Distal Intergenic",4
"642","ENSG00000011523","Intron",1
"643","ENSG00000011523","Promoter (<=1kb)",1
"644","ENSG00000011523","Promoter (1-2kb)",1
"645","ENSG00000011523","Promoter (2-3kb)",2
"646","ENSG00000011566","Intron",2
"647","ENSG00000011590","Distal Intergenic",4
"648","ENSG00000011590","Promoter (<=1kb)",1
"649","ENSG00000011590","Promoter (1-2kb)",1
"650","ENSG00000011600","Promoter (<=1kb)",1
"651","ENSG00000011638","Promoter (<=1kb)",1
"652","ENSG00000012061","3' UTR",1
"653","ENSG00000012061","Intron",4
"654","ENSG00000012061","Promoter (<=1kb)",2
"655","ENSG00000012124","5' UTR",1
"656","ENSG00000012124","Intron",2
"657","ENSG00000012124","Promoter (<=1kb)",1
"658","ENSG00000012124","Promoter (1-2kb)",1
"659","ENSG00000012124","Promoter (2-3kb)",2
"660","ENSG00000012171","Exon",1
"661","ENSG00000012171","Promoter (<=1kb)",1
"662","ENSG00000012174","Distal Intergenic",2
"663","ENSG00000012174","Promoter (<=1kb)",1
"664","ENSG00000012211","3' UTR",1
"665","ENSG00000012211","Promoter (<=1kb)",2
"666","ENSG00000012211","Promoter (2-3kb)",1
"667","ENSG00000012223","Distal Intergenic",1
"668","ENSG00000012232","Distal Intergenic",1
"669","ENSG00000012232","Intron",1
"670","ENSG00000012232","Promoter (<=1kb)",1
"671","ENSG00000012660","Distal Intergenic",4
"672","ENSG00000012660","Intron",1
"673","ENSG00000012660","Promoter (<=1kb)",1
"674","ENSG00000012779","Distal Intergenic",2
"675","ENSG00000012779","Intron",1
"676","ENSG00000012779","Promoter (<=1kb)",1
"677","ENSG00000012779","Promoter (1-2kb)",1
"678","ENSG00000012822","Distal Intergenic",7
"679","ENSG00000012822","Intron",1
"680","ENSG00000012822","Promoter (<=1kb)",2
"681","ENSG00000012963","Distal Intergenic",1
"682","ENSG00000012963","Exon",1
"683","ENSG00000012963","Promoter (<=1kb)",1
"684","ENSG00000012963","Promoter (2-3kb)",1
"685","ENSG00000012983","Intron",2
"686","ENSG00000012983","Promoter (<=1kb)",1
"687","ENSG00000013016","Distal Intergenic",1
"688","ENSG00000013016","Intron",5
"689","ENSG00000013275","Distal Intergenic",1
"690","ENSG00000013275","Promoter (<=1kb)",1
"691","ENSG00000013288","Intron",1
"692","ENSG00000013288","Promoter (<=1kb)",1
"693","ENSG00000013293","Intron",5
"694","ENSG00000013293","Promoter (1-2kb)",1
"695","ENSG00000013297","Distal Intergenic",1
"696","ENSG00000013297","Exon",1
"697","ENSG00000013297","Intron",1
"698","ENSG00000013306","Distal Intergenic",1
"699","ENSG00000013306","Promoter (<=1kb)",1
"700","ENSG00000013364","Promoter (<=1kb)",1
"701","ENSG00000013374","Distal Intergenic",1
"702","ENSG00000013374","Exon",1
"703","ENSG00000013374","Promoter (<=1kb)",2
"704","ENSG00000013374","Promoter (1-2kb)",3
"705","ENSG00000013375","Distal Intergenic",1
"706","ENSG00000013375","Intron",5
"707","ENSG00000013375","Promoter (<=1kb)",1
"708","ENSG00000013441","Promoter (<=1kb)",1
"709","ENSG00000013441","Promoter (1-2kb)",1
"710","ENSG00000013441","Promoter (2-3kb)",1
"711","ENSG00000013503","Intron",1
"712","ENSG00000013503","Promoter (<=1kb)",1
"713","ENSG00000013523","Promoter (<=1kb)",1
"714","ENSG00000013523","Promoter (1-2kb)",1
"715","ENSG00000013561","Promoter (<=1kb)",1
"716","ENSG00000013563","Intron",1
"717","ENSG00000013573","Distal Intergenic",2
"718","ENSG00000013573","Exon",2
"719","ENSG00000013573","Intron",1
"720","ENSG00000013573","Promoter (<=1kb)",1
"721","ENSG00000013583","Promoter (<=1kb)",1
"722","ENSG00000013588","Intron",1
"723","ENSG00000013588","Promoter (<=1kb)",1
"724","ENSG00000013619","Intron",4
"725","ENSG00000013619","Promoter (<=1kb)",2
"726","ENSG00000013619","Promoter (1-2kb)",1
"727","ENSG00000013725","Distal Intergenic",3
"728","ENSG00000013725","Intron",1
"729","ENSG00000013725","Promoter (<=1kb)",1
"730","ENSG00000013810","Distal Intergenic",2
"731","ENSG00000013810","Intron",2
"732","ENSG00000013810","Promoter (1-2kb)",1
"733","ENSG00000014123","Distal Intergenic",9
"734","ENSG00000014123","Intron",1
"735","ENSG00000014123","Promoter (<=1kb)",1
"736","ENSG00000014138","Promoter (<=1kb)",1
"737","ENSG00000014164","Intron",3
"738","ENSG00000014164","Promoter (<=1kb)",1
"739","ENSG00000014216","Promoter (<=1kb)",1
"740","ENSG00000014257","Exon",1
"741","ENSG00000014257","Intron",1
"742","ENSG00000014257","Promoter (<=1kb)",1
"743","ENSG00000014641","Distal Intergenic",2
"744","ENSG00000014641","Intron",1
"745","ENSG00000014641","Promoter (<=1kb)",1
"746","ENSG00000014641","Promoter (1-2kb)",1
"747","ENSG00000014824","Promoter (<=1kb)",1
"748","ENSG00000014914","Promoter (2-3kb)",1
"749","ENSG00000015133","3' UTR",1
"750","ENSG00000015133","Distal Intergenic",1
"751","ENSG00000015133","Exon",2
"752","ENSG00000015133","Intron",20
"753","ENSG00000015133","Promoter (<=1kb)",2
"754","ENSG00000015133","Promoter (2-3kb)",1
"755","ENSG00000015153","Intron",1
"756","ENSG00000015153","Promoter (<=1kb)",1
"757","ENSG00000015153","Promoter (2-3kb)",1
"758","ENSG00000015171","Distal Intergenic",1
"759","ENSG00000015171","Intron",4
"760","ENSG00000015171","Promoter (<=1kb)",1
"761","ENSG00000015171","Promoter (2-3kb)",1
"762","ENSG00000015285","Distal Intergenic",1
"763","ENSG00000015285","Promoter (<=1kb)",1
"764","ENSG00000015413","Distal Intergenic",2
"765","ENSG00000015475","Distal Intergenic",3
"766","ENSG00000015475","Promoter (<=1kb)",1
"767","ENSG00000015475","Promoter (2-3kb)",2
"768","ENSG00000015479","Promoter (<=1kb)",1
"769","ENSG00000015479","Promoter (2-3kb)",1
"770","ENSG00000015520","Exon",1
"771","ENSG00000015532","Promoter (<=1kb)",1
"772","ENSG00000015592","Distal Intergenic",3
"773","ENSG00000015676","Intron",3
"774","ENSG00000015676","Promoter (<=1kb)",1
"775","ENSG00000016082","Distal Intergenic",1
"776","ENSG00000016082","Promoter (<=1kb)",1
"777","ENSG00000016082","Promoter (2-3kb)",1
"778","ENSG00000016391","Promoter (<=1kb)",1
"779","ENSG00000016391","Promoter (1-2kb)",1
"780","ENSG00000016402","Distal Intergenic",8
"781","ENSG00000016402","Intron",3
"782","ENSG00000016490","3' UTR",1
"783","ENSG00000016490","Distal Intergenic",1
"784","ENSG00000016490","Intron",4
"785","ENSG00000016490","Promoter (2-3kb)",1
"786","ENSG00000016602","Distal Intergenic",1
"787","ENSG00000016864","3' UTR",1
"788","ENSG00000016864","Intron",1
"789","ENSG00000016864","Promoter (<=1kb)",1
"790","ENSG00000016864","Promoter (1-2kb)",1
"791","ENSG00000017260","Distal Intergenic",2
"792","ENSG00000017260","Intron",6
"793","ENSG00000017260","Promoter (<=1kb)",3
"794","ENSG00000017260","Promoter (1-2kb)",1
"795","ENSG00000017427","Distal Intergenic",3
"796","ENSG00000017427","Intron",2
"797","ENSG00000017427","Promoter (<=1kb)",3
"798","ENSG00000017427","Promoter (2-3kb)",1
"799","ENSG00000017483","Promoter (<=1kb)",3
"800","ENSG00000017797","Intron",1
"801","ENSG00000017797","Promoter (<=1kb)",1
"802","ENSG00000018189","Intron",4
"803","ENSG00000018189","Promoter (<=1kb)",2
"804","ENSG00000018189","Promoter (1-2kb)",1
"805","ENSG00000018189","Promoter (2-3kb)",2
"806","ENSG00000018236","Distal Intergenic",9
"807","ENSG00000018236","Exon",3
"808","ENSG00000018236","Intron",15
"809","ENSG00000018236","Promoter (<=1kb)",4
"810","ENSG00000018408","Distal Intergenic",2
"811","ENSG00000018408","Intron",11
"812","ENSG00000018408","Promoter (<=1kb)",1
"813","ENSG00000018408","Promoter (1-2kb)",1
"814","ENSG00000018408","Promoter (2-3kb)",1
"815","ENSG00000018510","Intron",1
"816","ENSG00000018510","Promoter (1-2kb)",1
"817","ENSG00000018610","Intron",1
"818","ENSG00000018610","Promoter (<=1kb)",1
"819","ENSG00000018699","Intron",1
"820","ENSG00000018699","Promoter (<=1kb)",1
"821","ENSG00000018869","Promoter (<=1kb)",1
"822","ENSG00000019102","3' UTR",1
"823","ENSG00000019144","Exon",1
"824","ENSG00000019169","Intron",2
"825","ENSG00000019186","Distal Intergenic",1
"826","ENSG00000019485","Intron",3
"827","ENSG00000019485","Promoter (<=1kb)",1
"828","ENSG00000019505","3' UTR",1
"829","ENSG00000019505","Distal Intergenic",3
"830","ENSG00000019505","Exon",2
"831","ENSG00000019505","Intron",1
"832","ENSG00000019549","Distal Intergenic",6
"833","ENSG00000019549","Promoter (<=1kb)",1
"834","ENSG00000019582","3' UTR",2
"835","ENSG00000019582","Distal Intergenic",2
"836","ENSG00000019582","Exon",2
"837","ENSG00000019582","Intron",3
"838","ENSG00000019582","Promoter (<=1kb)",1
"839","ENSG00000019991","Distal Intergenic",13
"840","ENSG00000019991","Intron",8
"841","ENSG00000019991","Promoter (<=1kb)",3
"842","ENSG00000019995","Distal Intergenic",1
"843","ENSG00000019995","Intron",2
"844","ENSG00000020181","Distal Intergenic",3
"845","ENSG00000020181","Intron",1
"846","ENSG00000020181","Promoter (<=1kb)",1
"847","ENSG00000020256","Distal Intergenic",3
"848","ENSG00000020256","Intron",4
"849","ENSG00000020256","Promoter (<=1kb)",1
"850","ENSG00000020426","Intron",4
"851","ENSG00000020426","Promoter (<=1kb)",2
"852","ENSG00000020577","Distal Intergenic",1
"853","ENSG00000020577","Exon",1
"854","ENSG00000020577","Intron",8
"855","ENSG00000020577","Promoter (<=1kb)",1
"856","ENSG00000020633","3' UTR",2
"857","ENSG00000020633","Distal Intergenic",10
"858","ENSG00000020633","Downstream (<1kb)",1
"859","ENSG00000020633","Intron",9
"860","ENSG00000020633","Promoter (<=1kb)",2
"861","ENSG00000020633","Promoter (1-2kb)",3
"862","ENSG00000020922","Intron",3
"863","ENSG00000020922","Promoter (<=1kb)",1
"864","ENSG00000021300","Exon",1
"865","ENSG00000021300","Promoter (<=1kb)",1
"866","ENSG00000021355","Distal Intergenic",1
"867","ENSG00000021355","Promoter (<=1kb)",1
"868","ENSG00000021488","Intron",1
"869","ENSG00000021574","Intron",1
"870","ENSG00000021574","Promoter (<=1kb)",1
"871","ENSG00000021645","Distal Intergenic",1
"872","ENSG00000021645","Intron",28
"873","ENSG00000021645","Promoter (<=1kb)",2
"874","ENSG00000021645","Promoter (1-2kb)",1
"875","ENSG00000021762","Promoter (2-3kb)",1
"876","ENSG00000021776","Promoter (<=1kb)",1
"877","ENSG00000021826","Exon",1
"878","ENSG00000021826","Intron",7
"879","ENSG00000021826","Promoter (2-3kb)",1
"880","ENSG00000021852","Distal Intergenic",1
"881","ENSG00000021852","Exon",1
"882","ENSG00000021852","Intron",4
"883","ENSG00000022267","Distal Intergenic",3
"884","ENSG00000022267","Exon",1
"885","ENSG00000022267","Intron",3
"886","ENSG00000022267","Promoter (<=1kb)",1
"887","ENSG00000022267","Promoter (1-2kb)",1
"888","ENSG00000022267","Promoter (2-3kb)",1
"889","ENSG00000022277","3' UTR",1
"890","ENSG00000022277","Intron",2
"891","ENSG00000022277","Promoter (<=1kb)",1
"892","ENSG00000022277","Promoter (2-3kb)",1
"893","ENSG00000022355","Distal Intergenic",1
"894","ENSG00000022355","Exon",1
"895","ENSG00000022355","Intron",1
"896","ENSG00000022355","Promoter (<=1kb)",2
"897","ENSG00000022567","Distal Intergenic",1
"898","ENSG00000022567","Intron",2
"899","ENSG00000022840","Promoter (<=1kb)",1
"900","ENSG00000022840","Promoter (2-3kb)",1
"901","ENSG00000022976","Promoter (<=1kb)",2
"902","ENSG00000022976","Promoter (2-3kb)",1
"903","ENSG00000023041","Exon",1
"904","ENSG00000023041","Intron",6
"905","ENSG00000023041","Promoter (<=1kb)",1
"906","ENSG00000023171","3' UTR",1
"907","ENSG00000023171","5' UTR",1
"908","ENSG00000023171","Distal Intergenic",10
"909","ENSG00000023171","Intron",4
"910","ENSG00000023171","Promoter (<=1kb)",1
"911","ENSG00000023191","Distal Intergenic",1
"912","ENSG00000023191","Promoter (<=1kb)",2
"913","ENSG00000023228","Intron",1
"914","ENSG00000023228","Promoter (<=1kb)",1
"915","ENSG00000023287","Distal Intergenic",4
"916","ENSG00000023287","Intron",1
"917","ENSG00000023287","Promoter (<=1kb)",1
"918","ENSG00000023318","Intron",5
"919","ENSG00000023318","Promoter (<=1kb)",1
"920","ENSG00000023330","3' UTR",1
"921","ENSG00000023330","Promoter (<=1kb)",1
"922","ENSG00000023445","5' UTR",1
"923","ENSG00000023445","Distal Intergenic",6
"924","ENSG00000023445","Promoter (<=1kb)",1
"925","ENSG00000023516","Distal Intergenic",12
"926","ENSG00000023516","Promoter (<=1kb)",1
"927","ENSG00000023516","Promoter (2-3kb)",1
"928","ENSG00000023572","Distal Intergenic",1
"929","ENSG00000023572","Promoter (<=1kb)",1
"930","ENSG00000023608","Distal Intergenic",4
"931","ENSG00000023608","Intron",1
"932","ENSG00000023608","Promoter (<=1kb)",1
"933","ENSG00000023697","Distal Intergenic",1
"934","ENSG00000023697","Intron",3
"935","ENSG00000023697","Promoter (<=1kb)",1
"936","ENSG00000023734","Distal Intergenic",2
"937","ENSG00000023734","Intron",1
"938","ENSG00000023734","Promoter (<=1kb)",1
"939","ENSG00000023734","Promoter (1-2kb)",1
"940","ENSG00000023734","Promoter (2-3kb)",1
"941","ENSG00000023839","Distal Intergenic",2
"942","ENSG00000023892","Intron",1
"943","ENSG00000023892","Promoter (<=1kb)",1
"944","ENSG00000023892","Promoter (1-2kb)",1
"945","ENSG00000023902","3' UTR",1
"946","ENSG00000023902","Distal Intergenic",4
"947","ENSG00000023902","Promoter (<=1kb)",1
"948","ENSG00000023902","Promoter (1-2kb)",1
"949","ENSG00000023909","Intron",1
"950","ENSG00000023909","Promoter (<=1kb)",1
"951","ENSG00000023909","Promoter (1-2kb)",1
"952","ENSG00000024048","Distal Intergenic",3
"953","ENSG00000024048","Intron",1
"954","ENSG00000024048","Promoter (<=1kb)",1
"955","ENSG00000024048","Promoter (1-2kb)",1
"956","ENSG00000024422","Distal Intergenic",1
"957","ENSG00000024422","Exon",1
"958","ENSG00000024422","Intron",1
"959","ENSG00000024526","Distal Intergenic",1
"960","ENSG00000024526","Intron",1
"961","ENSG00000024526","Promoter (<=1kb)",2
"962","ENSG00000024526","Promoter (2-3kb)",1
"963","ENSG00000024862","Intron",2
"964","ENSG00000024862","Promoter (<=1kb)",1
"965","ENSG00000025039","Exon",1
"966","ENSG00000025039","Intron",1
"967","ENSG00000025039","Promoter (<=1kb)",1
"968","ENSG00000025039","Promoter (1-2kb)",1
"969","ENSG00000025156","3' UTR",1
"970","ENSG00000025156","Distal Intergenic",19
"971","ENSG00000025156","Exon",1
"972","ENSG00000025156","Intron",1
"973","ENSG00000025156","Promoter (<=1kb)",1
"974","ENSG00000025156","Promoter (2-3kb)",1
"975","ENSG00000025293","Distal Intergenic",1
"976","ENSG00000025293","Intron",1
"977","ENSG00000025293","Promoter (<=1kb)",1
"978","ENSG00000025293","Promoter (1-2kb)",1
"979","ENSG00000025293","Promoter (2-3kb)",1
"980","ENSG00000025423","Intron",2
"981","ENSG00000025423","Promoter (<=1kb)",1
"982","ENSG00000025434","Promoter (<=1kb)",1
"983","ENSG00000025708","Promoter (<=1kb)",1
"984","ENSG00000025770","Promoter (<=1kb)",1
"985","ENSG00000025772","Promoter (<=1kb)",1
"986","ENSG00000025796","Intron",2
"987","ENSG00000025796","Promoter (<=1kb)",1
"988","ENSG00000025796","Promoter (1-2kb)",1
"989","ENSG00000025796","Promoter (2-3kb)",1
"990","ENSG00000025800","Promoter (<=1kb)",1
"991","ENSG00000026025","Distal Intergenic",1
"992","ENSG00000026025","Exon",1
"993","ENSG00000026025","Intron",1
"994","ENSG00000026025","Promoter (<=1kb)",1
"995","ENSG00000026036","Promoter (<=1kb)",1
"996","ENSG00000026103","Promoter (<=1kb)",1
"997","ENSG00000026103","Promoter (2-3kb)",1
"998","ENSG00000026297","Promoter (<=1kb)",3
"999","ENSG00000026508","3' UTR",1
"1000","ENSG00000026508","Distal Intergenic",11
"1001","ENSG00000026508","Intron",7
"1002","ENSG00000026508","Promoter (<=1kb)",1
"1003","ENSG00000026508","Promoter (2-3kb)",2
"1004","ENSG00000026559","Distal Intergenic",3
"1005","ENSG00000026559","Promoter (<=1kb)",1
"1006","ENSG00000026652","Intron",12
"1007","ENSG00000026652","Promoter (<=1kb)",1
"1008","ENSG00000026652","Promoter (2-3kb)",1
"1009","ENSG00000026751","Distal Intergenic",3
"1010","ENSG00000026751","Intron",3
"1011","ENSG00000026751","Promoter (<=1kb)",2
"1012","ENSG00000026751","Promoter (2-3kb)",1
"1013","ENSG00000026950","Promoter (<=1kb)",1
"1014","ENSG00000027075","Distal Intergenic",8
"1015","ENSG00000027075","Exon",1
"1016","ENSG00000027075","Intron",24
"1017","ENSG00000027075","Promoter (<=1kb)",3
"1018","ENSG00000027075","Promoter (1-2kb)",3
"1019","ENSG00000027644","Intron",1
"1020","ENSG00000027697","Distal Intergenic",9
"1021","ENSG00000027697","Intron",1
"1022","ENSG00000027697","Promoter (<=1kb)",1
"1023","ENSG00000027697","Promoter (1-2kb)",2
"1024","ENSG00000027847","Exon",1
"1025","ENSG00000027847","Promoter (<=1kb)",1
"1026","ENSG00000027869","Promoter (<=1kb)",1
"1027","ENSG00000028116","5' UTR",1
"1028","ENSG00000028116","Distal Intergenic",32
"1029","ENSG00000028116","Intron",15
"1030","ENSG00000028116","Promoter (<=1kb)",4
"1031","ENSG00000028116","Promoter (1-2kb)",1
"1032","ENSG00000028137","Distal Intergenic",8
"1033","ENSG00000028137","Intron",2
"1034","ENSG00000028137","Promoter (<=1kb)",1
"1035","ENSG00000028277","Exon",1
"1036","ENSG00000028277","Intron",4
"1037","ENSG00000028277","Promoter (<=1kb)",1
"1038","ENSG00000028277","Promoter (1-2kb)",1
"1039","ENSG00000028310","Intron",1
"1040","ENSG00000028310","Promoter (<=1kb)",1
"1041","ENSG00000028528","Promoter (<=1kb)",1
"1042","ENSG00000028839","Distal Intergenic",2
"1043","ENSG00000028839","Intron",5
"1044","ENSG00000028839","Promoter (<=1kb)",1
"1045","ENSG00000029153","Intron",3
"1046","ENSG00000029153","Promoter (<=1kb)",1
"1047","ENSG00000029153","Promoter (2-3kb)",1
"1048","ENSG00000029363","Distal Intergenic",2
